date,Hour,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
6/12/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2015,6,Friday
6/12/2015,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,12,0.34,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2015,6,Friday
6/12/2015,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,6,Friday
6/12/2015,17,0.0,0.33,0.0,1.0,0.0,0.0,0.0,1.0,2015,6,Friday
6/12/2015,18,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2015,6,Friday
6/12/2015,19,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,20,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,21,0.0,0.33,0.0,1.0,0.0,0.0,0.0,1.0,2015,6,Friday
6/12/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
6/12/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,Friday
7/1/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,9,1.5,0.0,0.0,2.25,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,10,0.0,0.34,0.0,4.0,0.0,0.0,2.0,1.0,2015,7,Wednesday
7/1/2015,11,0.0,2.0,0.4,3.0,9.0,0.0,0.0,2.0,2015,7,Wednesday
7/1/2015,12,1.0,0.34,0.0,1.0,2.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,13,2.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,2015,7,Wednesday
7/1/2015,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2015,7,Wednesday
7/1/2015,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2015,7,Wednesday
7/1/2015,16,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2015,7,Wednesday
7/1/2015,17,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2015,7,Wednesday
7/1/2015,18,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2015,7,Wednesday
7/1/2015,19,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2015,7,Wednesday
7/1/2015,20,0.33,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2015,7,Wednesday
7/1/2015,21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/1/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/2/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2015,7,Thursday
7/2/2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,10,1.0,0.34,0.0,1.0,2.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,11,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,7,Thursday
7/2/2015,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,17,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,19,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,20,0.0,0.66,0.0,12.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,21,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/2/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/3/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,9,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,11,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,2015,7,Friday
7/3/2015,12,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,13,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2015,7,Friday
7/3/2015,14,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,15,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2015,7,Friday
7/3/2015,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,18,0.0,0.0,1.3,1.0,2.0,0.0,5.0,0.0,2015,7,Friday
7/3/2015,19,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,20,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2015,7,Friday
7/3/2015,21,0.0,1.33,1.2,8.0,4.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/3/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/4/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,9,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,10,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,11,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,13,1.67,0.0,0.0,1.2,0.0,0.0,0.0,1.0,2015,7,Saturday
7/4/2015,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,15,1.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2015,7,Saturday
7/4/2015,20,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,2015,7,Saturday
7/4/2015,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/4/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/5/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,8,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,9,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,10,1.0,1.34,0.0,1.0,3.0,0.0,1.0,2.0,2015,7,Sunday
7/5/2015,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2015,7,Sunday
7/5/2015,13,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,16,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,17,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,19,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2015,7,Sunday
7/5/2015,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/5/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Sunday
7/6/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,8,0.0,0.66,0.0,2.0,0.0,0.0,2.0,0.0,2015,7,Monday
7/6/2015,9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,11,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,7,Monday
7/6/2015,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,7,Monday
7/6/2015,17,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,18,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,19,0.0,0.34,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,20,1.0,1.68,0.0,5.0,0.0,0.0,1.0,1.0,2015,7,Monday
7/6/2015,21,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,22,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/6/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Monday
7/7/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,9,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.0,2015,7,Tuesday
7/7/2015,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,11,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,12,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,14,0.5,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,15,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,17,0.0,0.34,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,18,1.34,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2015,7,Tuesday
7/7/2015,19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,20,0.0,0.0,0.3,4.4,1.0,0.0,1.0,2.0,2015,7,Tuesday
7/7/2015,21,1.0,1.34,1.0,1.0,0.0,0.0,0.0,1.0,2015,7,Tuesday
7/7/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/7/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Tuesday
7/8/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,9,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,2015,7,Wednesday
7/8/2015,10,0.0,0.33,0.0,0.0,2.0,0.0,1.0,0.0,2015,7,Wednesday
7/8/2015,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2015,7,Wednesday
7/8/2015,13,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,15,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,16,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2015,7,Wednesday
7/8/2015,17,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2015,7,Wednesday
7/8/2015,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,20,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,21,0.0,0.68,0.0,3.6,0.0,0.0,0.0,1.0,2015,7,Wednesday
7/8/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/8/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Wednesday
7/9/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,9,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,10,0.0,0.67,0.0,1.3,0.0,0.0,0.0,2.0,2015,7,Thursday
7/9/2015,11,0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,12,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,15,0.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2015,7,Thursday
7/9/2015,16,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,18,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,19,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,20,0.0,0.0,0.0,5.25,0.0,0.0,0.0,2.0,2015,7,Thursday
7/9/2015,21,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/9/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Thursday
7/10/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,9,3.0,1.67,0.0,7.0,0.0,0.0,1.0,0.0,2015,7,Friday
7/10/2015,10,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,12,0.0,0.67,0.0,7.0,4.0,0.0,0.0,2.0,2015,7,Friday
7/10/2015,13,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,14,0.5,1.0,1.0,3.0,2.0,0.0,2.0,0.0,2015,7,Friday
7/10/2015,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,7,Friday
7/10/2015,17,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2015,7,Friday
7/10/2015,19,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,2015,7,Friday
7/10/2015,20,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2015,7,Friday
7/10/2015,21,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/10/2015,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Friday
7/11/2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,Saturday
7/11/2015,8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2015,7,Saturday
7/11/2015,9,0.0,0.34,1.0,1.0,0.0,0.0,0.0,1.0,2015,7,Saturday
